Dataset,ROI,Analysis,p_value,R,SE,Empirical_p_value,Avg_R,pFDR
UKBB_RS,rVisCent_ExStr_2,allcov,4.82E-04,0.003352689,0.998322248,0.001,-1.43E-05,5.13E-04
UKBB_RS,rVisCent_ExStr_3,allcov,4.11E-07,0.00639033,0.996799714,0,-5.17E-06,5.14E-07
UKBB_RS,rVisPeri_StriCal_1,allcov,1.43E-07,0.006831905,0.996578193,0,5.21E-06,1.84E-07
UKBB_RS,rVisPeri_ExStrInf_1,allcov,1.13E-06,0.00596577,0.997012653,0,1.88E-06,1.39E-06
UKBB_RS,rVisPeri_ExStrSup_1,allcov,8.99E-04,0.003074359,0.998461637,0.001,2.72E-06,9.47E-04
UKBB_RS,rSomMotA_1,allcov,5.61E-19,0.017454213,0.991234476,0,4.20E-06,3.74E-18
UKBB_RS,rSomMotA_2,allcov,2.08E-11,0.010469511,0.994751471,0,8.85E-06,4.00E-11
UKBB_RS,rSomMotA_3,allcov,1.09E-14,0.013520233,0.993216878,0,-1.93E-06,3.20E-14
UKBB_RS,rSomMotA_4,allcov,2.47E-04,0.003648049,0.998174309,2.00E-04,4.04E-06,2.66E-04
UKBB_RS,rSomMotB_Aud_1,allcov,3.72E-22,0.020343134,0.989776169,0,-1.39E-05,4.65E-21
UKBB_RS,rSomMotB_S2_1,allcov,1.60E-18,0.017038318,0.991444241,0,-7.21E-06,1.00E-17
UKBB_RS,rSomMotB_S2_2,allcov,1.08E-14,0.013521333,0.993216325,0,-1.58E-06,3.20E-14
UKBB_RS,rSomMotB_Cent_1,allcov,2.53E-10,0.009450104,0.995263732,0,5.20E-06,4.29E-10
UKBB_RS,rDorsAttnA_TempOcc_1,allcov,5.30E-09,0.008201003,0.995891057,0,-8.02E-07,7.72E-09
UKBB_RS,rDorsAttnA_ParOcc_1,allcov,1.77E-09,0.008651594,0.995664806,0,1.54E-08,2.73E-09
UKBB_RS,rDorsAttnA_SPL_1,allcov,7.30E-06,0.005173284,0.997410004,0,-5.24E-06,8.80E-06
UKBB_RS,rDorsAttnB_PostC_1,allcov,3.62E-12,0.011179253,0.994394664,0,8.12E-06,7.70E-12
UKBB_RS,rDorsAttnB_PostC_2,allcov,1.25E-10,0.009737617,0.995119281,0,-5.95E-06,2.24E-10
UKBB_RS,rDorsAttnB_FEF_1,allcov,0.002793063,0.002561247,0.998718555,0.0022,-2.73E-07,0.002850064
UKBB_RS,rSalVentAttnA_ParOper_1,allcov,4.95E-24,0.022038873,0.988919171,0,5.28E-06,9.90E-23
UKBB_RS,rSalVentAttnA_Ins_1,allcov,3.27E-23,0.021297974,0.989293701,0,-4.43E-06,5.46E-22
UKBB_RS,rSalVentAttnA_ParMed_1,allcov,1.83E-10,0.00958413,0.995196398,0,2.20E-06,3.15E-10
UKBB_RS,rSalVentAttnA_FrMed_1,allcov,2.90E-07,0.006537357,0.996725962,0,-1.77E-06,3.67E-07
UKBB_RS,rSalVentAttnB_IPL_1,allcov,3.69E-16,0.014874616,0.992534827,0,4.57E-06,1.60E-15
UKBB_RS,rSalVentAttnB_PFCl_1,allcov,4.49E-15,0.013874662,0.993038437,0,3.53E-06,1.45E-14
UKBB_RS,rSalVentAttnB_PFCmp_1,allcov,3.19E-14,0.013088373,0.993434259,0,5.00E-06,8.39E-14
UKBB_RS,rLimbicB_OFC_1,allcov,8.52E-20,0.0182002,0.990858113,0,7.41E-06,6.56E-19
