Dataset,ROI,Analysis,p_value,R,SE,Empirical_p_value,Avg_R,pFDR
UKBB_REST,accumbens,allcov,2.986160419633995e-17,0.015876434374587634,0.9920300225423692,0,-1.3079384302971573e-5,5.97232083926799e-17
UKBB_REST,amy,allcov,5.0767600525323546e-52,0.04676830219261274,0.9763358529765184,0,6.434013651470503e-6,2.0307040210129418e-51
UKBB_REST,caudate,allcov,1.0279528877102891e-10,0.009818670788262152,0.9950785542919406,0,-1.9340480440505537e-6,1.6447246203364626e-10
UKBB_REST,hippo,allcov,9.01378073754879e-10,0.008929966985125493,0.9955250037115473,0,-1.4791922123610625e-6,1.201837431673172e-9
UKBB_REST,latvent,allcov,1.0161726398826002e-4,0.004037902397436288,0.9979790065941074,0,8.158325507645752e-7,1.1613401598658288e-4
UKBB_REST,pallidum,allcov,0.21455743466373453,4.070170956245178e-4,0.9997964707401079,0.5044,1.1602596116208377e-5,0.21455743466373453
UKBB_REST,putamen,allcov,2.092379513945468e-20,0.018755141619794746,0.9905780425489995,0,-4.723835927940602e-6,5.579678703854581e-20
UKBB_REST,thalamus,allcov,4.480354722104728e-70,0.06228524837736016,0.9683567274628935,0,-2.572908946202043e-6,3.5842837776837824e-69
