"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"DNS_NUMLS_adj","accumbens","allcov",0.125970233470603,0.0122594952721349,0.993851349411905,0.1958,-2.17447151831615e-05,0.287931962218521
"DNS_NUMLS_adj","amy","allcov",0.0777636707830369,0.0166544077454667,0.991637833210559,0.078,-8.01489217506694e-05,0.263675141269376
"DNS_NUMLS_adj","caudate","allcov",0.387158292327182,0.000879184533194688,0.999560311070225,0.9394,-0.000158621331716822,0.516211056436243
"DNS_NUMLS_adj","hippo","allcov",0.00850373395520069,0.0351275276662174,0.982279223201724,0.011,0.000175885582931224,0.107777402354743
"DNS_NUMLS_adj","latvent","allcov",0.119040479533454,0.0127856352511752,0.993586616631295,0.1826,-5.15475011398906e-05,0.287931962218521
"DNS_NUMLS_adj","pallidum","allcov",0.08239848164668,0.0161369234248573,0.991898722942591,0.0846,-0.000114543557686141,0.263675141269376
"DNS_NUMLS_adj","putamen","allcov",0.081892103016462,0.0161921433297437,0.991870887096832,0.083,-0.000120220601205274,0.263675141269376
"DNS_NUMLS_adj","thalamus","allcov",0.328415415717495,0.00270516679718458,0.998646500621123,0.8122,-0.000124912640301609,0.477695150134539
