"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"BSNIP_RS_adj","accumbens","allcov",0.290488614010158,0.00723967189699493,0.996373588621761,0.704,0.000645608879261678,0.407225982064823
"BSNIP_RS_adj","amy","allcov",0.625827986527584,-0.00907507427600973,1.00452728896532,0.6262,-0.000245743609066661,0.667549852296089
"BSNIP_RS_adj","caudate","allcov",0.305419486548617,0.00629269336727578,0.996848687932489,0.7594,0.000143445950769062,0.407225982064823
"BSNIP_RS_adj","hippo","allcov",0.850463068858608,-0.0182782352758408,1.00909773326266,0.3204,-0.000108394447231604,0.850463068858608
"BSNIP_RS_adj","latvent","allcov",0.403151716068747,0.00082355099689968,0.999588139687092,0.9712,0.000154207566754842,0.496186727469227
"BSNIP_RS_adj","pallidum","allcov",0.101548920009868,0.0253576700817048,0.987239753007493,0.1332,0.000308645655545184,0.303322874072
"BSNIP_RS_adj","putamen","allcov",0.277249033582733,0.00811168129058037,0.995935900903979,0.6744,7.35018153702126e-05,0.407225982064823
"BSNIP_RS_adj","thalamus","allcov",0.22879784456052,0.0116174989320732,0.994174281033223,0.5388,-7.95425867490042e-05,0.407225982064823
