"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"HCP_RS","rDefaultC_PHC_1","allcov",3.55358248510488e-05,0.0222125896489324,0.988831335643783,2e-04,5.61284689067688e-05,0.00034784933006315
"HCP_RS","rDefaultC_Rsp_1","allcov",0.000798928199522036,0.0155013261695414,0.992219065443947,0.0012,3.49699509880739e-05,0.00285331499829299
"HCP_RS","rDorsAttnA_ParOcc_1","allcov",0.00489361627986116,0.0114349907186093,0.994266065639067,0.0052,3.37601938941168e-05,0.011935649463076
"HCP_RS","rDorsAttnA_SPL_1","allcov",0.00120206358698582,0.0145976115195744,0.992674361752345,8e-04,2.4053184480295e-05,0.00381607487932006
"HCP_RS","rDorsAttnA_TempOcc_1","allcov",5.62181338906298e-06,0.026079800207418,0.986873953345908,0,2.55371076645904e-05,0.000129949451594353
"HCP_RS","rDorsAttnB_FEF_1","allcov",0.0839211022081613,0.004581410688413,0.997706664962997,0.0886,3.87097548442893e-05,0.166180400412201
"HCP_RS","rDorsAttnB_PostC_1","allcov",0.000197954692848419,0.0185435156356742,0.990684856230439,4e-04,6.37579691204485e-05,0.0011128251673687
"HCP_RS","rDorsAttnB_PostC_2","allcov",6.77025621066811e-05,0.0208440687755121,0.989523082714339,0,2.32820842121599e-05,0.000520788939282163
"HCP_RS","rLimbicA_TempPole_1","allcov",4.32132121672491e-05,0.0217982956001855,0.989040800169444,0,-2.07233099137531e-05,0.000375767062323905
"HCP_RS","rLimbicB_OFC_1","allcov",0.000501891283099813,0.0165221324767723,0.991704526319825,0,-8.81757993001306e-06,0.00204853584938699
"HCP_RS","rSalVentAttnA_FrMed_1","allcov",0.00256637263568615,0.0129010643939447,0.993528527826985,0.004,-1.65664571085427e-06,0.00684366036182973
"HCP_RS","rSalVentAttnA_Ins_1","allcov",0.000116628071244929,0.0196816650313203,0.990110264045717,2e-04,2.20598896494667e-05,0.000777520474966194
"HCP_RS","rSalVentAttnA_ParMed_1","allcov",0.00860595599155487,0.0101325177346077,0.994920842210772,0.008,-4.45294825347672e-05,0.0195589908898974
"HCP_RS","rSalVentAttnA_ParOper_1","allcov",7.05510209480722e-06,0.0256069542950448,0.987113491805757,0,-2.97647377642558e-05,0.000129949451594353
"HCP_RS","rSalVentAttnB_IPL_1","allcov",0.0415878763810708,0.00636019829290313,0.996814828193831,0.0386,-3.60652162355839e-05,0.0904084269153714
"HCP_RS","rSalVentAttnB_PFCl_1","allcov",0.0776186327936949,0.00478343104588053,0.9976054174643,0.0764,-3.95688623552813e-05,0.156805318775141
"HCP_RS","rSalVentAttnB_PFCmp_1","allcov",0.000310697013564259,0.0175674572209837,0.991177351829135,2e-04,-4.54474855991862e-06,0.00147950958840123
"HCP_RS","rSomMotA_1","allcov",0.000210973779887515,0.0184059608680511,0.990754277877188,2e-04,7.99014311308872e-05,0.0011128251673687
"HCP_RS","rSomMotA_2","allcov",9.91141895368667e-06,0.0248974455036095,0.987472812028964,0,2.07146125122945e-05,0.000141591699338381
"HCP_RS","rSomMotA_3","allcov",0.00247965082238633,0.0129785345828779,0.993489539661652,0.001,-7.17227601749058e-05,0.00670175897942251
"HCP_RS","rSomMotA_4","allcov",0.000104746595438261,0.0199119005157106,0.989993989620285,0,-9.02855326572601e-05,0.000722390313367315
"HCP_RS","rSomMotB_Aud_1","allcov",0.000148799881824611,0.0191585263567928,0.990374410838248,0,-3.06006858647674e-05,0.000929999261403819
"HCP_RS","rSomMotB_Cent_1","allcov",7.14721983768943e-06,0.0255799166766965,0.987127187004443,0,2.44676394036503e-05,0.000129949451594353
"HCP_RS","rSomMotB_S2_1","allcov",1.09381226933017e-05,0.0246913241551592,0.9875771746273,0,3.59052656929626e-05,0.000145841635910689
"HCP_RS","rSomMotB_S2_2","allcov",0.00018225029189423,0.0187218463541852,0.990594848384452,2e-04,0.000111237823085312,0.00110454722360139
"HCP_RS","rTempPar_1","allcov",4.84750806046414e-06,0.0263878691849576,0.986717857756229,0,-3.36225209952967e-05,0.000129949451594353
"HCP_RS","rTempPar_2","allcov",5.79898776187938e-06,0.0260152464910318,0.986906658964751,0,1.18308043612479e-05,0.000129949451594353
"HCP_RS","rTempPar_3","allcov",3.66826186665865e-05,0.0221453752702628,0.98886532183596,0,-6.43530099517489e-05,0.00034784933006315
"HCP_RS","rVisCent_ExStr_1","allcov",9.39192246852265e-06,0.025009953996475,0.987415842491665,0,-4.75276671415241e-06,0.000141591699338381
"HCP_RS","rVisCent_ExStr_2","allcov",0.00124623671420573,0.014517457611067,0.992714733641509,8e-04,0.000110321578018079,0.00389448973189289
"HCP_RS","rVisCent_ExStr_3","allcov",0.000211436781800053,0.0184012246185079,0.990756668098425,0,-7.05670055031735e-06,0.0011128251673687
"HCP_RS","rVisPeri_ExStrInf_1","allcov",0.000651010683551669,0.0159518609047167,0.991992005560168,2e-04,-1.43603165089936e-05,0.00245664408887422
"HCP_RS","rVisPeri_ExStrSup_1","allcov",0.000958482157840137,0.0150993464370142,0.992421610789984,0.0012,-6.32959056075558e-05,0.00314256445193488
"HCP_RS","rVisPeri_StriCal_1","allcov",0.00592926801756574,0.0109943717074142,0.994487620985091,0.0042,-8.37209150771793e-05,0.0139512188648606
