"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"UNIBA2_FI","accumbens","allcov",0.987302038297684,-0.0299424717545578,1.01486081398119,0.1016,-1.64636820861007e-05,0.999334004966675
"UNIBA2_FI","amy","allcov",0.310910275331796,0.00666055343667793,0.996664159365291,0.7658,-0.000148522085062969,0.841872625017449
"UNIBA2_FI","caudate","allcov",0.577438373513761,-0.00788843520503923,1.00393646970565,0.7162,-0.000194895004154652,0.841872625017449
"UNIBA2_FI","hippo","allcov",0.473753236771628,-0.00285493725104047,1.00142645124394,0.8966,-0.000184958085611398,0.841872625017449
"UNIBA2_FI","latvent","allcov",0.0780251140783823,0.0329195666271684,0.983402477815077,0.0742,6.50854442051787e-06,0.841872625017449
"UNIBA2_FI","pallidum","allcov",0.629969983749289,-0.0102900564011013,1.00513186020596,0.6324,-0.000303627910150515,0.841872625017449
"UNIBA2_FI","putamen","allcov",0.401160470151784,0.0010548098982055,0.999472455899508,0.9628,0.000514130911502601,0.841872625017449
"UNIBA2_FI","thalamus","allcov",0.830086429065184,-0.0193794159203895,1.00964321218953,0.3392,0.00047863476267575,0.948670204645925
