"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"DNS_RS_adj","accumbens","allcov",1.16734006930175e-05,0.0259011269434878,0.98696447405999,0,4.79754920822529e-05,6.22581370294267e-05
"DNS_RS_adj","amy","allcov",2.47600809418867e-06,0.0292999188487206,0.985241128430639,0,7.39664997053371e-05,1.98080647535094e-05
"DNS_RS_adj","caudate","allcov",0.000176172278801636,0.0198284646396144,0.990036128310672,4e-04,2.06743707246624e-06,0.000704689115206544
"DNS_RS_adj","hippo","allcov",1.83592641381978e-06,0.0299505990982591,0.98491085936837,0,-4.17158697504535e-05,1.98080647535094e-05
"DNS_RS_adj","latvent","allcov",0.375277915533756,0.000359641103774067,0.99982016327749,0.9134,4.2474368679577e-06,0.500370554045008
"DNS_RS_adj","pallidum","allcov",0.151380697082957,0.00317691865881231,0.998410277061083,0.2756,-0.000105611734025319,0.220190104847937
"DNS_RS_adj","putamen","allcov",0.0007605883458727,0.0164695462760623,0.991731039003992,6e-04,-1.86433591875682e-05,0.00202823558899387
"DNS_RS_adj","thalamus","allcov",0.000400106070056816,0.0179537664775197,0.990982458736016,2e-04,2.35921102555862e-05,0.00128033942418181
