Dataset,ROI,Analysis,p_value,R,SE,Empirical_p_value,Avg_R,pFDR
UKBB_FACES,accumbens,allcov,3.163388293112895e-12,0.011981181083217995,0.9939913575664434,0,-1.1343063628306892e-5,6.32677658622579e-12
UKBB_FACES,amy,allcov,2.4004413258804348e-24,0.023797893390836378,0.9880294057411265,0,1.203628755612831e-5,9.601765303521739e-24
UKBB_FACES,caudate,allcov,9.48324173415847e-4,0.0032543823563218055,0.9983714827876861,0.0012,5.134025605841903e-6,0.0010837990553323965
UKBB_FACES,hippo,allcov,1.001333829363031e-9,0.009478590990659397,0.9952494205018896,0,-7.166810814606803e-6,1.6021341269808496e-9
UKBB_FACES,latvent,allcov,7.623861490279266e-6,0.0054988893206806555,0.9972467651886975,0,1.7872629073921275e-5,1.0165148653705687e-5
UKBB_FACES,pallidum,allcov,0.2967457979348034,2.2917822222578987e-4,0.9998854043228039,0.7338,-1.2396560146788133e-6,0.2967457979348034
UKBB_FACES,putamen,allcov,1.802054671167823e-14,0.014202425710981514,0.992873392879988,0,-2.914437692808699e-6,4.805479123114194e-14
UKBB_FACES,thalamus,allcov,5.904764007007625e-43,0.04140353794245455,0.9790793951756646,0,7.237338789386039e-6,4.7238112056061e-42
