"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"UNIBA2_NB","lContA_IPS_1","allcov",0.212196391374418,0.0111202884103191,0.994424311644522,0.505,0.000684156060127857,0.914824982247191
"UNIBA2_NB","lContA_PFCl_1","allcov",0.882007839323061,-0.0169573083222481,1.00844301193585,0.2596,9.40562523081404e-05,0.974594297594543
"UNIBA2_NB","lContA_PFCl_2","allcov",0.291701216511925,0.00613279936802869,0.996928884440596,0.7082,3.9684678466786e-05,0.914824982247191
"UNIBA2_NB","lContB_PFClv_1","allcov",0.583015993646506,-0.00630909102374466,1.00314958556725,0.711,7.21246535955575e-05,0.932825589834409
"UNIBA2_NB","lContC_Cingp_1","allcov",0.81611184460438,-0.0144195518362102,1.00718397119703,0.3554,0.000110821026803029,0.95381784206861
"UNIBA2_NB","lContC_pCun_1","allcov",0.662046869734213,-0.00906288121471732,1.0045212198927,0.5812,0.000108156781702247,0.939073574091082
"UNIBA2_NB","lContC_pCun_2","allcov",0.794590827288148,-0.0136441290736813,1.00679895166497,0.3852,7.08473394789568e-06,0.951347251056005
"UNIBA2_NB","lDefaultA_pCunPCC_1","allcov",0.859395056768564,-0.0160493387371032,1.00799272752193,0.2992,-4.76528120610294e-05,0.963201464174323
"UNIBA2_NB","lDefaultA_PFCd_1","allcov",0.866012272207116,-0.0163100066044071,1.0081220197002,0.2832,-6.85962933875622e-05,0.963201464174323
"UNIBA2_NB","lDefaultA_PFCm_1","allcov",0.604698815829649,-0.00707491923854864,1.00353122484482,0.6724,0.000267506602669928,0.937557985945641
"UNIBA2_NB","lDefaultB_IPL_1","allcov",0.302633497611296,0.00553543860706474,0.99722843992384,0.742,0.000183747112995885,0.914824982247191
"UNIBA2_NB","lDefaultB_PFCd_1","allcov",0.753204828010602,-0.0121918117548452,1.00607743824958,0.4546,-7.54508327113127e-05,0.946925232499005
"UNIBA2_NB","lDefaultB_PFCl_1","allcov",0.25009537899128,0.00858190339580389,0.995699802452625,0.6024,3.56562065448565e-05,0.914824982247191
"UNIBA2_NB","lDefaultB_PFCv_1","allcov",0.512932879581687,-0.00374791509526617,1.0018722049719,0.83,6.44587252278323e-05,0.914824982247191
"UNIBA2_NB","lDefaultB_PFCv_2","allcov",0.547278384025052,-0.00502193786454974,1.00250782434081,0.7606,7.91746461589594e-05,0.914824982247191
"UNIBA2_NB","lDefaultB_Temp_1","allcov",0.477753085551962,-0.00239547466756185,1.00119702090426,0.8812,2.24129959376596e-05,0.914824982247191
