"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"UNIBA1_FI","accumbens","allcov",0.111365741540048,0.01641396789556,0.991759059502075,0.152,2.04735016324157e-05,0.445462966160191
"UNIBA1_FI","amy","allcov",0.766185305419574,-0.0101180662016558,1.00504630052633,0.4238,0.000294792151700691,0.995720257854452
"UNIBA1_FI","caudate","allcov",0.15335051731964,0.0127516463745894,0.993603720617737,0.2944,8.73674812214132e-05,0.490721655422849
"UNIBA1_FI","hippo","allcov",0.897173420717999,-0.0140683802397643,1.00700962271458,0.2378,0.000411102028383456,0.995720257854452
"UNIBA1_FI","latvent","allcov",0.0787844892530959,0.0202447735073247,0.989825856649883,0.0804,-2.67178038154719e-05,0.420183942683178
"UNIBA1_FI","pallidum","allcov",0.308142661822933,0.00417106017714175,0.997912290646256,0.7616,0.000119685305685029,0.704326084166704
"UNIBA1_FI","putamen","allcov",0.0579424900409984,0.0235529552400745,0.988153350831704,0.0612,1.76442896569118e-05,0.420183942683178
"UNIBA1_FI","thalamus","allcov",0.00264031294419989,0.0539364368452653,0.972657988788832,0.0022,-0.000119263713332258,0.0422450071071983
