"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"UNIBA2_NB","accumbens","allcov",0.721479963119286,-0.0110987140130578,1.00553404418401,0.4826,-0.00064800106367838,0.993323726445159
"UNIBA2_NB","amy","allcov",0.537720304144933,-0.00467142248742336,1.00233298982295,0.7772,0.000260464874219138,0.993323726445159
"UNIBA2_NB","caudate","allcov",0.774912466478149,-0.0129485000047056,1.00645342664462,0.416,-0.000341175153874223,0.993323726445159
"UNIBA2_NB","hippo","allcov",0.793758562679709,-0.0136144779319911,1.00678422610408,0.3852,-0.000212353873969751,0.993323726445159
"UNIBA2_NB","latvent","allcov",0.305666853614214,0.00537266013068616,0.997310052024602,0.7394,7.8967613212154e-05,0.993323726445159
"UNIBA2_NB","pallidum","allcov",0.313171544062655,0.00497521434629078,0.997509291011221,0.7702,3.89108089977655e-05,0.993323726445159
"UNIBA2_NB","putamen","allcov",0.226441798137493,0.0101252578732409,0.994924490665879,0.5258,0.000156137870602226,0.993323726445159
"UNIBA2_NB","thalamus","allcov",0.841268883285945,-0.015352749534526,1.00764713542714,0.3206,-1.96919675988552e-05,0.993323726445159
