"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"UNIBA1_NB","accumbens","allcov",0.0198896171805805,0.020790927708238,0.989549934208356,0.0222,0.000162626774312911,0.131199934970402
"UNIBA1_NB","amy","allcov",0.16991125373508,0.00690100493542334,0.996543523918839,0.3514,5.3933953645539e-05,0.22654833831344
"UNIBA1_NB","caudate","allcov",0.00247752980495734,0.0329517785407936,0.98338609989119,0.002,9.88247909070614e-05,0.0396404768793174
"UNIBA1_NB","hippo","allcov",0.146651298061228,0.00793667296123279,0.996023758270237,0.2708,6.67584173379457e-05,0.22654833831344
"UNIBA1_NB","latvent","allcov",0.597833733525916,-0.00329524091881472,1.00164626536458,0.6688,0.000126595405015078,0.683238552601046
"UNIBA1_NB","pallidum","allcov",0.717461940132677,-0.00525967304051322,1.00262638756444,0.4896,6.14547020732769e-05,0.717461940132677
"UNIBA1_NB","putamen","allcov",0.041953459938463,0.0161843151348102,0.991874833265362,0.042,1.2352921774523e-05,0.134251071803081
"UNIBA1_NB","thalamus","allcov",0.157496708473176,0.00743707886460931,0.996274520970697,0.3174,-6.9072623514907e-05,0.22654833831344
