"Dataset","ROI","Analysis","p_value","R","SE","Empirical_p_value","Avg_R","pFDR"
"UNIBA1_NB","rSomMotB_S2_2","allcov",0.0366081243163674,0.0170389678698293,0.991443912750575,0.0348,-5.46973887190995e-05,0.0671708703052612
"UNIBA1_NB","rTempPar_1","allcov",0.0260757588575224,0.0191393120872352,0.990384111298624,0.0284,-3.12218772727502e-05,0.0579461307944943
"UNIBA1_NB","rTempPar_2","allcov",0.0123078589637825,0.0236710512093697,0.988093593133075,0.0088,-0.000232515534104805,0.0417215558094322
"UNIBA1_NB","rTempPar_3","allcov",0.0243988781403294,0.0195466300620348,0.990178453581962,0.027,0.000123030902079895,0.0579461307944943
"UNIBA1_NB","rVisCent_ExStr_1","allcov",0.0071936629506659,0.0268323721709348,0.986492588836361,0.0078,-2.50912845377567e-06,0.0299735956277746
"UNIBA1_NB","rVisCent_ExStr_2","allcov",0.0496172529042258,0.0151227397483255,0.992409824745641,0.0426,-0.000138875062939817,0.0793876046467612
"UNIBA1_NB","rVisCent_ExStr_3","allcov",0.256723117626419,0.00388162784217105,0.998057299035395,0.6264,7.60508079947328e-05,0.280571713252917
"UNIBA1_NB","rVisPeri_ExStrInf_1","allcov",0.100355055796724,0.0105290508892441,0.994721543503887,0.1246,3.54589518421406e-05,0.133806741062298
"UNIBA1_NB","rVisPeri_ExStrSup_1","allcov",0.0340046050921816,0.0174988827677218,0.991211943648924,0.0366,0.000179304613049075,0.0641753756244805
"UNIBA1_NB","rVisPeri_StriCal_1","allcov",0.0587889299072452,0.0140380355208696,0.992956174500733,0.0636,-6.65620125351339e-05,0.0904214137603251
