Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
UNIBA2_NB,rDefaultC_Rsp_1,corrected,-0.074838257,0.318780506,0.366414375,-0.999123093,0.074903941,241
UNIBA2_NB,rDorsAttnA_ParOcc_1,standard,-0.119414182,0.084512998,0.127087214,-1.732376662,0.068930842,241
UNIBA2_NB,rDorsAttnA_ParOcc_1,corrected,-0.133502833,0.076025501,0.119725198,-1.782228022,0.07490783,241
UNIBA2_NB,rDorsAttnA_SPL_1,corrected,-0.144977458,0.036510703,0.070918443,-2.103423192,0.068924531,241
UNIBA2_NB,rDorsAttnA_SPL_1,standard,-0.181340926,0.016262982,0.044643097,-2.420321873,0.074924302,241
UNIBA2_NB,rDorsAttnA_TempOcc_1,standard,-0.121108099,0.080223556,0.124377606,-1.756947388,0.068930976,241
UNIBA2_NB,rDorsAttnA_TempOcc_1,corrected,-0.146770051,0.051279231,0.091345362,-1.959311093,0.074909008,241
UNIBA2_NB,rDorsAttnB_FEF_1,standard,-0.160944947,0.02039628,0.051496799,-2.334745885,0.068934674,241
UNIBA2_NB,rDorsAttnB_FEF_1,corrected,-0.146560159,0.051610129,0.091345362,-1.956509654,0.074908988,241
UNIBA2_NB,rDorsAttnB_PostC_1,standard,-0.093395497,0.176728422,0.226344046,-1.354951955,0.06892901,241
UNIBA2_NB,rDorsAttnB_PostC_1,corrected,-0.101011448,0.178811796,0.226344046,-1.348520089,0.074905408,241
UNIBA2_NB,rDorsAttnB_PostC_2,standard,-0.12112625,0.080178575,0.124377606,-1.757210675,0.068930978,241
UNIBA2_NB,rDorsAttnB_PostC_2,corrected,-0.134953645,0.072913365,0.116809763,-1.801593011,0.074907953,241
UNIBA2_NB,rLimbicA_TempPole_1,standard,-0.033592381,0.626451845,0.677245238,-0.487365339,0.068926488,241
UNIBA2_NB,rLimbicA_TempPole_1,corrected,-0.048724959,0.516010461,0.567044463,-0.650508223,0.07490291,241
UNIBA2_NB,rLimbicB_OFC_1,standard,-0.158443999,0.022409786,0.05375782,-2.298474642,0.068934412,241
UNIBA2_NB,rLimbicB_OFC_1,corrected,-0.152521796,0.042883515,0.080156103,-2.036079379,0.074909553,241
UNIBA2_NB,rSalVentAttnA_FrMed_1,standard,-0.155689553,0.024826672,0.054902087,-2.258526475,0.068934128,241
UNIBA2_NB,rSalVentAttnA_FrMed_1,corrected,-0.116087107,0.122567779,0.167901067,-1.549761166,0.07490645,241
UNIBA2_NB,rSalVentAttnA_Ins_1,standard,-0.245923619,0.000437313,0.009156777,-3.566907038,0.068945901,241
UNIBA2_NB,rSalVentAttnA_Ins_1,corrected,-0.264391398,0.000503623,0.009156777,-3.528788239,0.074924133,241
UNIBA2_NB,rSalVentAttnA_ParMed_1,standard,-0.112297635,0.104615809,0.151032792,-1.629147713,0.068930297,241
UNIBA2_NB,rSalVentAttnA_ParMed_1,corrected,-0.087451675,0.244209165,0.292466066,-1.167507499,0.074904594,241
UNIBA2_NB,rSalVentAttnA_ParOper_1,standard,-0.128064746,0.064435195,0.105631467,-1.857853891,0.068931549,241
UNIBA2_NB,rSalVentAttnA_ParOper_1,corrected,-0.119721765,0.11134804,0.158719136,-1.598277992,0.074906722,241
UNIBA2_NB,rSalVentAttnB_IPL_1,standard,-0.021586403,0.754419691,0.794125991,-0.31318108,0.068926268,241
UNIBA2_NB,rSalVentAttnB_IPL_1,corrected,0.00425008,0.954799956,0.959597946,0.056741761,0.074902152,241
UNIBA2_NB,rSalVentAttnB_PFCl_1,standard,-0.219356669,0.001660369,0.014502467,-3.181760713,0.068941913,241
UNIBA2_NB,rSalVentAttnB_PFCl_1,corrected,-0.281985568,0.000212539,0.009156777,-3.763465617,0.074927101,241
UNIBA2_NB,rSalVentAttnB_PFCmp_1,standard,-0.193223497,0.00548643,0.024938319,-2.802842335,0.068938411,241
UNIBA2_NB,rSalVentAttnB_PFCmp_1,corrected,-0.183297429,0.015159287,0.042702217,-2.446810117,0.074912813,241
UNIBA2_NB,rSomMotA_1,standard,-0.11443435,0.098213962,0.145502166,-1.66014204,0.068930457,241
UNIBA2_NB,rSomMotA_1,corrected,-0.116201026,0.122203108,0.167901067,-1.551281814,0.074906458,241
UNIBA2_NB,rSomMotA_2,standard,-0.009461333,0.890936232,0.923249982,-0.137267705,0.06892614,241
UNIBA2_NB,rSomMotA_2,corrected,0.00549001,0.941634195,0.955973802,0.073295756,0.074902154,241
UNIBA2_NB,rSomMotA_3,standard,-0.074174797,0.282972063,0.334878181,-1.076120872,0.068927942,241
UNIBA2_NB,rSomMotA_3,corrected,-0.102960622,0.170606192,0.221566483,-1.374539572,0.074905535,241
UNIBA2_NB,rSomMotA_4,standard,-0.183402978,0.008339251,0.030634813,-2.660435378,0.068937205,241
UNIBA2_NB,rSomMotA_4,corrected,-0.168073579,0.025803981,0.054902087,-2.243639692,0.074911127,241
UNIBA2_NB,rSomMotB_Aud_1,corrected,-0.1548752,0.025583431,0.054902087,-2.247025802,0.068924531,241
UNIBA2_NB,rSomMotB_Aud_1,standard,-0.199077448,0.008424574,0.030634813,-2.656900581,0.074928452,241
UNIBA2_NB,rSomMotB_Cent_1,standard,-0.197590373,0.004530038,0.021571608,-2.866163786,0.068938968,241
UNIBA2_NB,rSomMotB_Cent_1,corrected,-0.218436706,0.00389817,0.019990616,-2.915706882,0.074917238,241
UNIBA2_NB,rSomMotB_S2_1,corrected,-0.15041248,0.03009713,0.062055938,-2.182277885,0.068924531,241
UNIBA2_NB,rSomMotB_S2_1,standard,-0.184047229,0.014754239,0.042154969,-2.45642241,0.07492491,241
UNIBA2_NB,rSomMotB_S2_2,standard,-0.174648766,0.011942132,0.039154532,-2.533484818,0.06893618,241
UNIBA2_NB,rSomMotB_S2_2,corrected,-0.187144517,0.013181003,0.040750942,-2.498149384,0.074913261,241
UNIBA2_NB,rTempPar_1,corrected,-0.157450313,0.023256855,0.05375782,-2.284387137,0.068924531,241
UNIBA2_NB,rTempPar_1,standard,-0.220472535,0.003583308,0.019801686,-2.942224884,0.074933951,241
UNIBA2_NB,rTempPar_2,standard,-0.219263776,0.001667784,0.014502467,-3.180413848,0.068941901,241
UNIBA2_NB,rTempPar_2,corrected,-0.308109728,5.46E-05,0.003638159,-4.111868044,0.074931813,241
UNIBA2_NB,rTempPar_3,standard,-0.099377109,0.150706099,0.198297498,-1.441723271,0.068929392,241
UNIBA2_NB,rTempPar_3,corrected,-0.140502382,0.061964009,0.104141192,-1.87565495,0.074908438,241
UNIBA2_NB,rVisCent_ExStr_1,standard,-0.068027962,0.324679224,0.368953663,-0.986947337,0.068927651,241
UNIBA2_NB,rVisCent_ExStr_1,corrected,-0.06813401,0.363969885,0.408954926,-0.909622212,0.074903635,241
UNIBA2_NB,rVisCent_ExStr_2,standard,-0.172964905,0.012776571,0.040750942,-2.509065419,0.068935989,241
UNIBA2_NB,rVisCent_ExStr_2,corrected,-0.180905718,0.016517946,0.044643097,-2.414892358,0.074912539,241
UNIBA2_NB,rVisCent_ExStr_3,standard,-0.17898476,0.010012936,0.034126465,-2.596364613,0.068936681,241
UNIBA2_NB,rVisCent_ExStr_3,corrected,-0.201273976,0.007740566,0.029442189,-2.686698538,0.074914983,241
UNIBA2_NB,rVisPeri_ExStrInf_1,standard,-0.100789354,0.14501413,0.193352174,-1.462209586,0.068929485,241
UNIBA2_NB,rVisPeri_ExStrInf_1,corrected,-0.097624206,0.193768661,0.239220569,-1.303303558,0.074905194,241
UNIBA2_NB,rVisPeri_ExStrSup_1,standard,-0.088570663,0.200065868,0.245479593,-1.284960238,0.068928719,241
UNIBA2_NB,rVisPeri_ExStrSup_1,corrected,-0.07435897,0.321882857,0.367866122,-0.992724702,0.074903918,241
UNIBA2_NB,rVisPeri_StriCal_1,standard,-0.232089757,0.00088908,0.011567382,-3.366362929,0.068943772,241
UNIBA2_NB,rVisPeri_StriCal_1,corrected,-0.224279486,0.003056221,0.018240942,-2.993664391,0.074918046,241
