Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
UNIBA1_NB,lDefaultB_PFCl_1,corrected,-0.089768888,0.084735603,0.087356292,-1.727039541,0.051978479,547
UNIBA1_NB,lDefaultB_PFCv_1,standard,-0.293022948,3.54E-09,1.41E-07,-6.003438874,0.048809183,547
UNIBA1_NB,lDefaultB_PFCv_1,corrected,-0.257443281,1.02E-06,8.18E-06,-4.944953197,0.052061824,547
UNIBA1_NB,lDefaultB_PFCv_2,standard,-0.249011072,4.57E-07,4.35E-06,-5.105698415,0.048771207,547
UNIBA1_NB,lDefaultB_PFCv_2,corrected,-0.202485683,0.000112014,0.000329452,-3.89180135,0.052028782,547
UNIBA1_NB,lDefaultB_Temp_1,standard,-0.166715389,0.000668272,0.001363821,-3.422114477,0.04871707,547
UNIBA1_NB,lDefaultB_Temp_1,corrected,-0.125985411,0.015712313,0.019278912,-2.423239714,0.051990486,547
UNIBA1_NB,lDefaultB_Temp_2,standard,-0.207116516,2.52E-05,0.000107414,-4.249327488,0.048741011,547
UNIBA1_NB,lDefaultB_Temp_2,corrected,-0.189724298,0.000291106,0.000693108,-3.647057912,0.052021191,547
UNIBA1_NB,lDefaultC_PHC_1,standard,-0.250126751,4.07E-07,4.12E-06,-5.128619848,0.048770772,547
UNIBA1_NB,lDefaultC_PHC_1,corrected,-0.212511683,5.10E-05,0.00017749,-4.084009182,0.052035065,547
UNIBA1_NB,lDefaultC_Rsp_1,standard,-0.143528476,0.003348357,0.005111995,-2.946857989,0.048705596,547
UNIBA1_NB,lDefaultC_Rsp_1,corrected,-0.107675704,0.038805235,0.043242336,-2.071327203,0.051983918,547
UNIBA1_NB,lDorsAttnA_ParOcc_1,standard,-0.127692361,0.008984964,0.012141843,-2.622088553,0.048698722,547
UNIBA1_NB,lDorsAttnA_ParOcc_1,corrected,-0.106914752,0.040197744,0.044417396,-2.056698927,0.051983667,547
UNIBA1_NB,lDorsAttnA_SPL_1,standard,-0.199455569,4.92E-05,0.000175563,-4.092564105,0.048736089,547
UNIBA1_NB,lDorsAttnA_SPL_1,corrected,-0.191598649,0.000253828,0.000626735,-3.683011621,0.052022277,547
UNIBA1_NB,lDorsAttnA_TempOcc_1,standard,-0.197456834,5.83E-05,0.00019112,-4.051656985,0.048734835,547
UNIBA1_NB,lDorsAttnA_TempOcc_1,corrected,-0.16099826,0.002065432,0.003358426,-3.095771754,0.052005856,547
UNIBA1_NB,lDorsAttnB_FEF_1,standard,-0.106944079,0.028487032,0.032556608,-2.196387019,0.048690908,547
UNIBA1_NB,lDorsAttnB_FEF_1,corrected,-0.094830961,0.068650635,0.072646175,-1.824376913,0.051979917,547
UNIBA1_NB,lDorsAttnB_PostC_1,standard,-0.124181294,0.011044292,0.014531963,-2.550065073,0.048697304,547
UNIBA1_NB,lDorsAttnB_PostC_1,corrected,-0.101585032,0.051191892,0.055643361,-1.954236332,0.051981959,547
UNIBA1_NB,lDorsAttnB_PostC_2,standard,-0.167702273,0.00062125,0.001280927,-3.442334484,0.0487176,547
UNIBA1_NB,lDorsAttnB_PostC_2,corrected,-0.162266314,0.001904915,0.003201538,-3.120117185,0.052006481,547
UNIBA1_NB,lDorsAttnB_PostC_3,standard,-0.152092356,0.001889386,0.003201538,-3.122428244,0.04870964,547
UNIBA1_NB,lDorsAttnB_PostC_3,corrected,-0.107613167,0.038918102,0.043242336,-2.070125035,0.051983897,547
UNIBA1_NB,lLimbicA_TempPole_1,standard,-0.173355486,0.00040623,0.000902733,-3.558150924,0.048720667,547
UNIBA1_NB,lLimbicA_TempPole_1,corrected,-0.13619783,0.009055881,0.012155546,-2.619461581,0.05199459,547
UNIBA1_NB,lLimbicA_TempPole_2,standard,-0.165566727,0.000727178,0.001425838,-3.398578353,0.048716466,547
UNIBA1_NB,lLimbicA_TempPole_2,corrected,-0.137605417,0.00837149,0.011627069,-2.646503323,0.05199518,547
UNIBA1_NB,lLimbicB_OFC_1,standard,-0.258354199,1.72E-07,2.46E-06,-5.296377827,0.048779413,547
UNIBA1_NB,lLimbicB_OFC_1,corrected,-0.216685099,3.64E-05,0.000137463,-4.16399698,0.052037766,547
UNIBA1_NB,lSalVentAttnA_FrMed_1,standard,-0.221807417,6.63E-06,3.68E-05,-4.549874091,0.048750232,547
UNIBA1_NB,lSalVentAttnA_FrMed_1,corrected,-0.19399523,0.000212685,0.000545347,-3.728980518,0.052023664,547
UNIBA1_NB,lSalVentAttnA_Ins_1,standard,-0.273161124,3.44E-08,7.50E-07,-5.598456124,0.048792224,547
UNIBA1_NB,lSalVentAttnA_Ins_1,corrected,-0.237364629,6.34E-06,3.62E-05,-4.560059332,0.052052969,547
UNIBA1_NB,lSalVentAttnA_Ins_2,standard,-0.334719656,1.98E-11,3.96E-09,-6.852392515,0.048847122,547
UNIBA1_NB,lSalVentAttnA_Ins_2,corrected,-0.298074124,1.76E-08,5.86E-07,-5.721098169,0.052100858,547
UNIBA1_NB,lSalVentAttnA_ParMed_1,standard,-0.188408972,0.000123837,0.000358947,-3.86643991,0.048729316,547
UNIBA1_NB,lSalVentAttnA_ParMed_1,corrected,-0.133353713,0.010593572,0.014031221,-2.564819225,0.051993416,547
UNIBA1_NB,lSalVentAttnA_ParOper_1,standard,-0.20141717,4.15E-05,0.000153808,-4.132708294,0.048737331,547
UNIBA1_NB,lSalVentAttnA_ParOper_1,corrected,-0.158763428,0.002378954,0.003746385,-3.052863112,0.052004765,547
UNIBA1_NB,lSalVentAttnB_PFCl_1,standard,-0.171969636,0.000451303,0.000959229,-3.529761427,0.048719903,547
UNIBA1_NB,lSalVentAttnB_PFCl_1,corrected,-0.126744615,0.015099098,0.018640862,-2.437828662,0.051990781,547
UNIBA1_NB,lSalVentAttnB_PFCmp_1,standard,-0.296297452,2.40E-09,1.20E-07,-6.070405578,0.048810157,547
UNIBA1_NB,lSalVentAttnB_PFCmp_1,corrected,-0.246879135,2.71E-06,1.87E-05,-4.74239397,0.052057913,547
UNIBA1_NB,lSomMotA_1,standard,-0.223392902,5.71E-06,3.36E-05,-4.582414969,0.048750038,547
UNIBA1_NB,lSomMotA_1,corrected,-0.189873349,0.000287962,0.000693108,-3.64991789,0.052021266,547
UNIBA1_NB,lSomMotA_2,standard,-0.177795273,0.000288621,0.000693108,-3.649093193,0.048723138,547
UNIBA1_NB,lSomMotA_2,corrected,-0.137187035,0.008569899,0.011753566,-2.638465697,0.051995004,547
UNIBA1_NB,lSomMotB_Aud_1,standard,-0.204753029,3.11E-05,0.000121861,-4.200969102,0.048739475,547
UNIBA1_NB,lSomMotB_Aud_1,corrected,-0.185587418,0.000392352,0.000891709,-3.567696968,0.052018829,547
UNIBA1_NB,lSomMotB_Cent_1,standard,-0.156136337,0.001428574,0.002574007,-3.205319516,0.04871163,547
UNIBA1_NB,lSomMotB_Cent_1,corrected,-0.13873765,0.007855064,0.01106347,-2.668254459,0.051995659,547
UNIBA1_NB,lSomMotB_S2_1,standard,-0.272375548,3.75E-08,7.50E-07,-5.582609394,0.048790006,547
UNIBA1_NB,lSomMotB_S2_1,corrected,-0.245991667,2.94E-06,1.96E-05,-4.725176681,0.052059782,547
UNIBA1_NB,lSomMotB_S2_2,standard,-0.276961106,2.25E-08,6.42E-07,-5.675887226,0.04879609,547
UNIBA1_NB,lSomMotB_S2_2,corrected,-0.243061983,3.82E-06,2.39E-05,-4.669471644,0.052053423,547
UNIBA1_NB,lTempPar_1,standard,-0.165272367,0.000743033,0.001442783,-3.392547112,0.048716307,547
UNIBA1_NB,lTempPar_1,corrected,-0.164552082,0.001644272,0.002884688,-3.163999434,0.052007621,547
UNIBA1_NB,lVisCent_ExStr_1,standard,-0.248267008,4.93E-07,4.48E-06,-5.09065148,0.048769202,547
UNIBA1_NB,lVisCent_ExStr_1,corrected,-0.196978569,0.000170225,0.000460069,-3.786197705,0.052025431,547
UNIBA1_NB,lVisCent_ExStr_2,standard,-0.113653164,0.019956956,0.023900546,-2.334062329,0.048693286,547
UNIBA1_NB,lVisCent_ExStr_2,corrected,-0.093079589,0.073904411,0.077386818,-1.790701116,0.051979411,547
UNIBA1_NB,lVisCent_ExStr_3,standard,-0.151074583,0.0020252,0.003328811,-3.101564881,0.048709148,547
UNIBA1_NB,lVisCent_ExStr_3,corrected,-0.122567244,0.018753602,0.022594702,-2.357552792,0.051989183,547
UNIBA1_NB,lVisCent_Striate_1,standard,-0.134124119,0.006084695,0.008630773,-2.754008447,0.048701419,547
UNIBA1_NB,lVisCent_Striate_1,corrected,-0.101197143,0.052082278,0.056305166,-1.946778883,0.051981837,547
UNIBA1_NB,lVisPeri_ExStrInf_1,standard,-0.239804547,1.16E-06,8.95E-06,-4.917658996,0.048763964,547
UNIBA1_NB,lVisPeri_ExStrInf_1,corrected,-0.210031488,6.22E-05,0.000200494,-4.036468077,0.052033482,547
UNIBA1_NB,lVisPeri_ExStrSup_1,standard,-0.156463239,0.001396284,0.002538698,-3.212019769,0.048711792,547
UNIBA1_NB,lVisPeri_ExStrSup_1,corrected,-0.130889798,0.012109725,0.015726915,-2.517478566,0.051992418,547
UNIBA1_NB,lVisPeri_StriCal_1,standard,-0.182290115,0.000202708,0.000533442,-3.741148203,0.048725713,547
UNIBA1_NB,lVisPeri_StriCal_1,corrected,-0.149117747,0.004297993,0.006274443,-2.867636342,0.052000229,547
UNIBA1_NB,rContA_IPS_1,standard,-0.119579087,0.014375865,0.017969831,-2.455649415,0.048695504,547
UNIBA1_NB,rContA_IPS_1,corrected,-0.096732379,0.063299408,0.067339796,-1.860936704,0.051980478,547
UNIBA1_NB,rContA_PFCl_1,standard,-0.200877346,4.35E-05,0.000158207,-4.121661185,0.048736987,547
UNIBA1_NB,rContA_PFCl_1,corrected,-0.164772984,0.001620911,0.00286887,-3.168240271,0.05200773,547
UNIBA1_NB,rContA_PFCl_2,standard,-0.186613983,0.000143299,0.000398053,-3.829688903,0.048728236,547
UNIBA1_NB,rContA_PFCl_2,corrected,-0.154313861,0.003136921,0.004826032,-2.967423631,0.052002639,547
UNIBA1_NB,rContB_IPL_1,standard,-0.106959706,0.028463972,0.032556608,-2.196707723,0.048690914,547
UNIBA1_NB,rContB_IPL_1,corrected,-0.054770732,0.292412928,0.29388234,-1.05387755,0.051970679,547
UNIBA1_NB,rContB_PFCld_1,standard,-0.106618303,0.028971448,0.0329221,-2.189701349,0.048690797,547
UNIBA1_NB,rContB_PFCld_1,corrected,-0.069772494,0.180013706,0.181832027,-1.342461274,0.051973562,547
UNIBA1_NB,rContB_PFClv_1,standard,-0.198072867,5.53E-05,0.000187516,-4.064265434,0.048735219,547
UNIBA1_NB,rContB_PFClv_1,corrected,-0.157767975,0.002532207,0.003925903,-3.033749607,0.052004284,547
UNIBA1_NB,rContB_Temp_1,standard,-0.109519098,0.024898464,0.028951703,-2.249230659,0.048691804,547
UNIBA1_NB,rContB_Temp_1,corrected,-0.086714332,0.095839036,0.098296448,-1.668300398,0.051977649,547
UNIBA1_NB,rContC_Cingp_1,standard,-0.183988466,0.000177034,0.000472092,-3.775927895,0.048726689,547
UNIBA1_NB,rContC_Cingp_1,corrected,-0.162471057,0.001880103,0.003201538,-3.124047868,0.052006584,547
UNIBA1_NB,rContC_pCun_1,standard,-0.172314511,0.000439668,0.0009558,-3.536826462,0.048720092,547
UNIBA1_NB,rContC_pCun_1,corrected,-0.149411186,0.004223214,0.006256614,-2.873271978,0.052000363,547
UNIBA1_NB,rDefaultA_IPL_1,standard,-0.159535774,0.00112414,0.002101196,-3.274991367,0.048713342,547
UNIBA1_NB,rDefaultA_IPL_1,corrected,-0.117856866,0.023785435,0.028140351,-2.267025527,0.051987445,547
UNIBA1_NB,rDefaultA_pCunPCC_1,standard,-0.198917615,5.15E-05,0.00017749,-4.081554273,0.048735752,547
UNIBA1_NB,rDefaultA_pCunPCC_1,corrected,-0.170677992,0.001099296,0.002074144,-3.281590743,0.052010749,547
UNIBA1_NB,rDefaultA_PFCd_1,standard,-0.107714247,0.027369574,0.031641126,-2.212192446,0.048691174,547
UNIBA1_NB,rDefaultA_PFCd_1,corrected,-0.092397992,0.076036266,0.078794058,-1.777594955,0.051979216,547
UNIBA1_NB,rDefaultA_PFCm_1,standard,-0.261183193,1.27E-07,1.96E-06,-5.354397176,0.048779197,547
UNIBA1_NB,rDefaultA_PFCm_1,corrected,-0.228840827,1.32E-05,6.62E-05,-4.39690174,0.052045927,547
UNIBA1_NB,rDefaultB_PFCd_1,standard,-0.203012232,3.62E-05,0.000137463,-4.165348663,0.048738353,547
UNIBA1_NB,rDefaultB_PFCd_1,corrected,-0.17702997,0.000714945,0.001415733,-3.403498922,0.052014111,547
UNIBA1_NB,rDefaultB_PFCv_1,standard,-0.303082565,1.06E-09,7.10E-08,-6.2092635,0.048811355,547
UNIBA1_NB,rDefaultB_PFCv_1,corrected,-0.266983199,4.12E-07,4.12E-06,-5.12680033,0.052075989,547
UNIBA1_NB,rDefaultB_PFCv_2,standard,-0.27062036,4.55E-08,8.28E-07,-5.546958086,0.048787165,547
UNIBA1_NB,rDefaultB_PFCv_2,corrected,-0.227452684,1.49E-05,7.27E-05,-4.370309661,0.052044981,547
UNIBA1_NB,rDefaultC_PHC_1,standard,-0.236692212,1.58E-06,1.13E-05,-4.85461336,0.048756141,547
UNIBA1_NB,rDefaultC_PHC_1,corrected,-0.200847268,0.000126993,0.000359408,-3.860386368,0.052027763,547
UNIBA1_NB,rDefaultC_Rsp_1,standard,-0.155564335,0.00148674,0.002654893,-3.193595571,0.048711345,547
UNIBA1_NB,rDefaultC_Rsp_1,corrected,-0.104620268,0.044656563,0.048804987,-2.012589264,0.051982921,547
UNIBA1_NB,rDorsAttnA_ParOcc_1,standard,-0.129212482,0.008205486,0.011476204,-2.65326927,0.048699347,547
UNIBA1_NB,rDorsAttnA_ParOcc_1,corrected,-0.117743915,0.023919298,0.028140351,-2.264854669,0.051987404,547
UNIBA1_NB,rDorsAttnA_SPL_1,standard,-0.139048278,0.004468629,0.006429682,-2.854991403,0.048703572,547
UNIBA1_NB,rDorsAttnA_SPL_1,corrected,-0.117239546,0.024525084,0.028684308,-2.255160791,0.051987223,547
UNIBA1_NB,rDorsAttnA_TempOcc_1,standard,-0.197678044,5.72E-05,0.000190688,-4.056184648,0.048734972,547
UNIBA1_NB,rDorsAttnA_TempOcc_1,corrected,-0.152490933,0.003506822,0.005313366,-2.93241729,0.052001785,547
UNIBA1_NB,rDorsAttnB_FEF_1,standard,-0.140906968,0.00396792,0.00596046,-2.893105252,0.048704404,547
UNIBA1_NB,rDorsAttnB_FEF_1,corrected,-0.130254089,0.01253097,0.016112382,-2.50526387,0.051992164,547
UNIBA1_NB,rDorsAttnB_PostC_1,standard,-0.149087239,0.002316637,0.003677202,-3.060824538,0.048708195,547
UNIBA1_NB,rDorsAttnB_PostC_1,corrected,-0.136878881,0.008718721,0.011862205,-2.63254564,0.051994875,547
UNIBA1_NB,rDorsAttnB_PostC_2,standard,-0.080248506,0.099851496,0.101889282,-1.64839326,0.048682865,547
UNIBA1_NB,rDorsAttnB_PostC_2,corrected,-0.041509281,0.424796571,0.424796571,-0.798736083,0.051968706,547
UNIBA1_NB,rLimbicA_TempPole_1,standard,-0.157485363,0.001299628,0.002384639,-3.232968948,0.048712303,547
UNIBA1_NB,rLimbicA_TempPole_1,corrected,-0.137165753,0.008580103,0.011753566,-2.638056856,0.051994995,547
UNIBA1_NB,rLimbicB_OFC_1,standard,-0.242960053,8.47E-07,7.06E-06,-4.982146168,0.048766143,547
UNIBA1_NB,rLimbicB_OFC_1,corrected,-0.185153394,0.000404704,0.000902733,-3.559370423,0.05201858,547
UNIBA1_NB,rSalVentAttnA_FrMed_1,standard,-0.275718442,2.58E-08,6.46E-07,-5.651022524,0.048790894,547
UNIBA1_NB,rSalVentAttnA_FrMed_1,corrected,-0.220652806,2.63E-05,0.000108443,-4.240030294,0.052040384,547
UNIBA1_NB,rSalVentAttnA_Ins_1,standard,-0.305772511,7.68E-10,7.10E-08,-6.263320177,0.048819556,547
UNIBA1_NB,rSalVentAttnA_Ins_1,corrected,-0.272005374,2.52E-07,3.10E-06,-5.223173426,0.05207665,547
UNIBA1_NB,rSalVentAttnA_ParMed_1,standard,-0.180221776,0.000238716,0.00059679,-3.698790131,0.048724521,547
UNIBA1_NB,rSalVentAttnA_ParMed_1,corrected,-0.129757448,0.012869069,0.016353625,-2.495721133,0.051991966,547
UNIBA1_NB,rSalVentAttnA_ParOper_1,standard,-0.238025361,1.39E-06,1.03E-05,-4.881050349,0.048765193,547
UNIBA1_NB,rSalVentAttnA_ParOper_1,corrected,-0.220536403,2.66E-05,0.000108443,-4.237800096,0.052040303,547
UNIBA1_NB,rSalVentAttnB_IPL_1,standard,-0.094432151,0.052948999,0.056934407,-1.939582038,0.048686856,547
UNIBA1_NB,rSalVentAttnB_IPL_1,corrected,-0.073377142,0.158589482,0.16100455,-1.411795065,0.051974358,547
UNIBA1_NB,rSalVentAttnB_PFCl_1,standard,-0.15375446,0.001685515,0.002931331,-3.156498413,0.048710451,547
UNIBA1_NB,rSalVentAttnB_PFCl_1,corrected,-0.106635875,0.040718616,0.044745732,-2.051337837,0.051983575,547
UNIBA1_NB,rSalVentAttnB_PFCmp_1,standard,-0.25429608,2.64E-07,3.10E-06,-5.213496323,0.048776496,547
UNIBA1_NB,rSalVentAttnB_PFCmp_1,corrected,-0.204901298,9.29E-05,0.000281654,-3.938117931,0.05203026,547
UNIBA1_NB,rSomMotA_1,standard,-0.151035611,0.002030575,0.003328811,-3.100765966,0.048709129,547
UNIBA1_NB,rSomMotA_1,corrected,-0.12968456,0.012919364,0.016353625,-2.49432063,0.051991937,547
UNIBA1_NB,rSomMotA_2,standard,-0.208420256,2.25E-05,9.99E-05,-4.276001055,0.048741863,547
UNIBA1_NB,rSomMotA_2,corrected,-0.162078975,0.001927883,0.003213138,-3.116520429,0.052006389,547
UNIBA1_NB,rSomMotA_3,standard,-0.113018333,0.020654971,0.024589251,-2.321035974,0.048693055,547
UNIBA1_NB,rSomMotA_3,corrected,-0.093248165,0.073384779,0.077247136,-1.793942587,0.051979459,547
UNIBA1_NB,rSomMotA_4,standard,-0.185753414,0.000153623,0.000420886,-3.812068307,0.048727724,547
UNIBA1_NB,rSomMotA_4,corrected,-0.136000113,0.009155926,0.012207902,-2.615663094,0.051994507,547
UNIBA1_NB,rSomMotB_Aud_1,standard,-0.225904601,4.51E-06,2.73E-05,-4.633411097,0.04875557,547
UNIBA1_NB,rSomMotB_Aud_1,corrected,-0.184480219,0.000424587,0.000933157,-3.546454517,0.052018211,547
UNIBA1_NB,rSomMotB_Cent_1,standard,-0.166378471,0.000685072,0.001370143,-3.415210913,0.048716895,547
UNIBA1_NB,rSomMotB_Cent_1,corrected,-0.143333927,0.006040176,0.008628823,-2.756546631,0.051997643,547
UNIBA1_NB,rSomMotB_S2_1,standard,-0.242992495,8.44E-07,7.06E-06,-4.982864048,0.048765628,547
UNIBA1_NB,rSomMotB_S2_1,corrected,-0.219239523,2.96E-05,0.000118252,-4.212948324,0.052039452,547
UNIBA1_NB,rSomMotB_S2_2,standard,-0.254569698,2.56E-07,3.10E-06,-5.219485766,0.048772946,547
UNIBA1_NB,rSomMotB_S2_2,corrected,-0.230902509,1.11E-05,5.69E-05,-4.436392318,0.05204736,547
UNIBA1_NB,rTempPar_1,standard,-0.212328137,1.58E-05,7.55E-05,-4.35594385,0.048744461,547
UNIBA1_NB,rTempPar_1,corrected,-0.175088523,0.000816539,0.001555312,-3.366240687,0.052013073,547
UNIBA1_NB,rTempPar_2,standard,-0.209172218,2.10E-05,9.56E-05,-4.291384817,0.048742359,547
UNIBA1_NB,rTempPar_2,corrected,-0.175992526,0.000767668,0.001476284,-3.383589496,0.052013557,547
UNIBA1_NB,rTempPar_3,standard,-0.19531142,6.99E-05,0.000221846,-4.007744541,0.0487335,547
UNIBA1_NB,rTempPar_3,corrected,-0.150343116,0.003993508,0.00596046,-2.891169839,0.05200079,547
UNIBA1_NB,rVisCent_ExStr_1,standard,-0.221459859,6.85E-06,3.70E-05,-4.542736956,0.048750315,547
UNIBA1_NB,rVisCent_ExStr_1,corrected,-0.183561388,0.000453204,0.000959229,-3.528825872,0.052017695,547
UNIBA1_NB,rVisCent_ExStr_2,standard,-0.193577845,8.08E-05,0.000252535,-3.972258757,0.048732436,547
UNIBA1_NB,rVisCent_ExStr_2,corrected,-0.162467963,0.001880475,0.003201538,-3.123988584,0.05200658,547
UNIBA1_NB,rVisCent_ExStr_3,standard,-0.207273208,2.49E-05,0.000107414,-4.252533978,0.048741106,547
UNIBA1_NB,rVisCent_ExStr_3,corrected,-0.188475223,0.000318742,0.00074126,-3.623097274,0.05202047,547
UNIBA1_NB,rVisPeri_ExStrInf_1,standard,-0.192579571,8.78E-05,0.00027022,-3.951823679,0.048731823,547
UNIBA1_NB,rVisPeri_ExStrInf_1,corrected,-0.149175473,0.004283188,0.006274443,-2.868744986,0.052000256,547
UNIBA1_NB,rVisPeri_ExStrSup_1,standard,-0.216678716,1.07E-05,5.61E-05,-4.444929271,0.048747393,547
UNIBA1_NB,rVisPeri_ExStrSup_1,corrected,-0.181895566,0.000509743,0.001061964,-3.496864023,0.052016768,547
UNIBA1_NB,rVisPeri_StriCal_1,standard,-0.228936899,3.37E-06,2.18E-05,-4.69574699,0.048754096,547
UNIBA1_NB,rVisPeri_StriCal_1,corrected,-0.192626431,0.000235342,0.000595803,-3.702726166,0.052022867,547
