Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
UNIBA2_FI,rDorsAttnB_PostC_1,corrected,-0.12495677,0.142858948,0.194239162,-1.471882592,0.084895881,184
UNIBA2_FI,rDorsAttnB_PostC_2,standard,-0.1796867,0.022918834,0.072056934,-2.294565747,0.078309676,184
UNIBA2_FI,rDorsAttnB_PostC_2,corrected,-0.103033446,0.226522881,0.272919134,-1.213658797,0.084894903,184
UNIBA2_FI,rLimbicA_TempPole_1,standard,-0.12250907,0.11946948,0.173144174,-1.564486746,0.078306237,184
UNIBA2_FI,rLimbicA_TempPole_1,corrected,-0.078295481,0.35766314,0.413483399,-0.922273198,0.084894022,184
UNIBA2_FI,rLimbicB_OFC_1,standard,-0.168719838,0.032534222,0.081773952,-2.154541803,0.078308918,184
UNIBA2_FI,rLimbicB_OFC_1,corrected,-0.126826819,0.137010726,0.188980311,-1.493908533,0.084895973,184
UNIBA2_FI,rSalVentAttnA_FrMed_1,standard,-0.179501046,0.023058219,0.072056934,-2.29219536,0.078309663,184
UNIBA2_FI,rSalVentAttnA_FrMed_1,corrected,-0.117083741,0.169618273,0.216074233,-1.379151184,0.084895508,184
UNIBA2_FI,rSalVentAttnA_Ins_1,standard,-0.277278241,0.000509268,0.008606665,-3.540397307,0.078318397,184
UNIBA2_FI,rSalVentAttnA_Ins_1,corrected,-0.25306486,0.003289314,0.03079081,-2.980556779,0.08490523,184
UNIBA2_FI,rSalVentAttnA_ParMed_1,standard,-0.060670846,0.439473076,0.480298444,-0.774811952,0.078303962,184
UNIBA2_FI,rSalVentAttnA_ParMed_1,corrected,-0.023317187,0.783898807,0.803998777,-0.274665857,0.084892921,184
UNIBA2_FI,rSalVentAttnA_ParOper_1,standard,-0.108665869,0.16694881,0.215641891,-1.387715243,0.078305596,184
UNIBA2_FI,rSalVentAttnA_ParOper_1,corrected,-0.073981402,0.384705336,0.429838364,-0.871457286,0.084893893,184
UNIBA2_FI,rSalVentAttnB_IPL_1,standard,0.034381857,0.661129675,0.692282383,0.439084774,0.07830346,184
UNIBA2_FI,rSalVentAttnB_IPL_1,corrected,0.074308706,0.382610489,0.429838364,0.875312641,0.084893903,184
UNIBA2_FI,rSalVentAttnB_PFCl_1,standard,-0.166649129,0.034696909,0.08567138,-2.128102718,0.078308781,184
UNIBA2_FI,rSalVentAttnB_PFCl_1,corrected,-0.1789087,0.036523809,0.088009179,-2.107310393,0.084899074,184
UNIBA2_FI,rSalVentAttnB_PFCmp_1,standard,-0.224886502,0.004576739,0.033901772,-2.871626776,0.078313277,184
UNIBA2_FI,rSalVentAttnB_PFCmp_1,corrected,-0.175500398,0.040198711,0.089618025,-2.067170763,0.084898839,184
UNIBA2_FI,rSomMotA_1,standard,-0.176939331,0.025058651,0.074801943,-2.259487949,0.078309482,184
UNIBA2_FI,rSomMotA_1,corrected,-0.171968253,0.044336448,0.095347199,-2.025572275,0.084898601,184
UNIBA2_FI,rSomMotA_2,standard,-0.103680458,0.187173802,0.233711496,-1.324052745,0.078305384,184
UNIBA2_FI,rSomMotA_2,corrected,-0.074141776,0.383678011,0.429838364,-0.87334635,0.084893898,184
UNIBA2_FI,rSomMotA_3,standard,-0.112990716,0.150784433,0.19971448,-1.442942073,0.078305788,184
UNIBA2_FI,rSomMotA_3,corrected,-0.063301156,0.456883273,0.493927863,-0.745652824,0.084893605,184
UNIBA2_FI,rSomMotA_4,standard,-0.147768623,0.060775319,0.113235301,-1.88702786,0.0783076,184
UNIBA2_FI,rSomMotA_4,corrected,-0.096649352,0.256492593,0.305348325,-1.138462184,0.084894653,184
UNIBA2_FI,rSomMotB_Aud_1,standard,-0.183826079,0.01999711,0.067786814,-2.347415925,0.078309974,184
UNIBA2_FI,rSomMotB_Aud_1,corrected,-0.162160098,0.057770521,0.111809662,-1.91005873,0.084897964,184
UNIBA2_FI,rSomMotB_Cent_1,standard,-0.194431278,0.013955588,0.054727797,-2.482816701,0.078310766,184
UNIBA2_FI,rSomMotB_Cent_1,corrected,-0.184631578,0.031001766,0.080524068,-2.174708094,0.084899476,184
UNIBA2_FI,rSomMotB_S2_1,standard,-0.191023465,0.015690929,0.058114552,-2.439308237,0.078310507,184
UNIBA2_FI,rSomMotB_S2_1,corrected,-0.158608177,0.063411769,0.113235301,-1.868226073,0.084897743,184
UNIBA2_FI,rSomMotB_S2_2,standard,-0.117226873,0.136145116,0.188980311,-1.497035965,0.078305983,184
UNIBA2_FI,rSomMotB_S2_2,corrected,-0.107186398,0.208431442,0.2557441,-1.262574994,0.084895074,184
UNIBA2_FI,rTempPar_1,standard,-0.172907149,0.028514464,0.080221264,-2.208005492,0.078309202,184
UNIBA2_FI,rTempPar_1,corrected,-0.174989295,0.040776202,0.089618025,-2.061151455,0.084898805,184
UNIBA2_FI,rTempPar_2,standard,-0.205150995,0.009556848,0.044450456,-2.619675336,0.078311611,184
UNIBA2_FI,rTempPar_2,corrected,-0.211147821,0.013825727,0.054727797,-2.486973885,0.084901503,184
UNIBA2_FI,rTempPar_3,standard,-0.144420341,0.066795975,0.11718592,-1.844274377,0.078307405,184
UNIBA2_FI,rTempPar_3,corrected,-0.128974849,0.130524971,0.182552408,-1.519208517,0.084896081,184
UNIBA2_FI,rVisCent_ExStr_1,standard,-0.133864631,0.089093393,0.136020447,-1.709488822,0.078306819,184
UNIBA2_FI,rVisCent_ExStr_1,corrected,-0.122615259,0.150451864,0.19971448,-1.44430355,0.084895768,184
UNIBA2_FI,rVisCent_ExStr_2,standard,-0.20936859,0.008200282,0.042052726,-2.673520146,0.078311955,184
UNIBA2_FI,rVisCent_ExStr_2,corrected,-0.221074818,0.010014242,0.044525228,-2.603872269,0.084902328,184
UNIBA2_FI,rVisCent_ExStr_3,standard,-0.196980907,0.012771209,0.054083334,-2.515368196,0.078310963,184
UNIBA2_FI,rVisCent_ExStr_3,corrected,-0.19471219,0.023019543,0.072056934,-2.293423964,0.084900216,184
UNIBA2_FI,rVisPeri_ExStrInf_1,standard,-0.169094267,0.032155852,0.081773952,-2.159322535,0.078308944,184
UNIBA2_FI,rVisPeri_ExStrInf_1,corrected,-0.16397187,0.055059012,0.107958848,-1.931396708,0.084898079,184
UNIBA2_FI,rVisPeri_ExStrSup_1,standard,-0.103453129,0.188137755,0.233711496,-1.321149792,0.078305374,184
UNIBA2_FI,rVisPeri_ExStrSup_1,corrected,-0.111769267,0.189719438,0.234221528,-1.316554698,0.08489527,184
UNIBA2_FI,rVisPeri_StriCal_1,standard,-0.238945329,0.002626953,0.027652134,-3.051097412,0.078314553,184
UNIBA2_FI,rVisPeri_StriCal_1,corrected,-0.247538355,0.00401894,0.032668553,-2.915484605,0.084904703,184
