Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
LIBD_FI,rDorsAttnB_PostC_2,standard,-0.079915035,0.17491441,0.176702369,-1.358537698,0.058824304,498
LIBD_FI,rDorsAttnB_PostC_2,corrected,-0.06327529,0.094535767,0.289114727,-1.675199176,0.037771801,498
LIBD_FI,rLimbicA_TempPole_1,standard,-0.139698856,0.003595024,0.01860934,-2.925726262,0.047748437,498
LIBD_FI,rLimbicA_TempPole_1,corrected,-0.136275352,0.003567794,0.01860934,-2.928277684,0.046537715,498
LIBD_FI,rLimbicB_OFC_1,standard,-0.139606852,0.009183786,0.01860934,-2.615460813,0.053377535,498
LIBD_FI,rLimbicB_OFC_1,corrected,-0.121822199,0.003589596,0.037484839,-2.92634936,0.041629411,498
LIBD_FI,rSalVentAttnA_FrMed_1,standard,-0.113824145,0.034415253,0.061105183,-2.121059684,0.053663811,498
LIBD_FI,rSalVentAttnA_FrMed_1,corrected,-0.098792444,0.017414977,0.090863318,-2.385959419,0.041405752,498
LIBD_FI,rSalVentAttnA_Ins_1,standard,-0.26103751,6.23E-08,7.17E-06,-5.496317283,0.047493166,498
LIBD_FI,rSalVentAttnA_Ins_1,corrected,-0.256041867,7.17E-08,7.17E-06,-5.470811335,0.046801443,498
LIBD_FI,rSalVentAttnA_ParMed_1,standard,-0.087903461,0.09405751,0.140639367,-1.677607742,0.052398102,498
LIBD_FI,rSalVentAttnA_ParMed_1,corrected,-0.078136857,0.065987019,0.176702369,-1.842646506,0.042404692,498
LIBD_FI,rSalVentAttnA_ParOper_1,standard,-0.051397809,0.383222176,0.396932156,-0.872753765,0.058891535,498
LIBD_FI,rSalVentAttnA_ParOper_1,corrected,-0.040649083,0.281821831,0.496243267,-1.077427059,0.037727921,498
LIBD_FI,rSalVentAttnB_IPL_1,standard,-0.072745564,0.271891367,0.220565087,-1.099948507,0.066135427,498
LIBD_FI,rSalVentAttnB_IPL_1,corrected,-0.051230995,0.127927751,0.385661514,-1.524916355,0.033595938,498
LIBD_FI,rSalVentAttnB_PFCl_1,standard,-0.175568813,0.00051427,0.00287989,-3.4963573,0.05021478,498
LIBD_FI,rSalVentAttnB_PFCl_1,corrected,-0.162858688,0.00025919,0.004675177,-3.680026351,0.044254761,498
LIBD_FI,rSalVentAttnB_PFCmp_1,standard,-0.080546961,0.120911344,0.175170778,-1.553642754,0.05184394,498
LIBD_FI,rSalVentAttnB_PFCmp_1,corrected,-0.072362809,0.091964659,0.210280598,-1.688445195,0.042857659,498
LIBD_FI,rSomMotA_1,standard,-0.017064065,0.690818598,0.779152674,-0.397978111,0.042876893,498
LIBD_FI,rSomMotA_1,corrected,-0.018536011,0.720716224,0.763335467,-0.357708374,0.051818779,498
LIBD_FI,rSomMotA_2,standard,0.031106863,0.595179329,0.623824988,0.531691272,0.058505499,498
LIBD_FI,rSomMotA_2,corrected,0.024763785,0.514655615,0.680204947,0.652081483,0.037976519,498
LIBD_FI,rSomMotA_3,standard,-0.027693002,0.582654824,0.660980079,-0.549873986,0.050362452,498
