Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
UNIBA1_FI,rContB_IPL_1,corrected,-0.0537495,0.425743935,0.427883352,-0.7976984,0.067380729,281
UNIBA1_FI,rContB_PFCld_1,standard,-0.073093014,0.257093118,0.269207454,-1.135638383,0.06436293,281
UNIBA1_FI,rContB_PFCld_1,corrected,-0.058648487,0.384849946,0.388737319,-0.870404092,0.067380757,281
UNIBA1_FI,rContB_PFClv_1,standard,-0.17257029,0.007778598,0.016909995,-2.681154588,0.06436417,281
UNIBA1_FI,rContB_PFClv_1,corrected,-0.159819582,0.018398278,0.032003363,-2.371848403,0.067381871,281
UNIBA1_FI,rContB_Temp_1,standard,-0.151748261,0.019088389,0.032911015,-2.357663659,0.064363829,281
UNIBA1_FI,rContB_Temp_1,corrected,-0.141869784,0.036170812,0.053986286,-2.105467759,0.067381599,281
UNIBA1_FI,rContC_Cingp_1,standard,-0.094022052,0.145205976,0.163152783,-1.460806572,0.064363109,281
UNIBA1_FI,rContC_Cingp_1,corrected,-0.108384808,0.108882941,0.128855551,-1.608532421,0.067381177,281
UNIBA1_FI,rContC_pCun_1,standard,-0.099935758,0.121644179,0.139021919,-1.552685512,0.064363168,281
UNIBA1_FI,rContC_pCun_1,corrected,-0.110729534,0.101474394,0.122258306,-1.64332972,0.067381203,281
UNIBA1_FI,rDefaultA_IPL_1,standard,-0.15754614,0.014998731,0.028035011,-2.44773999,0.06436392,281
UNIBA1_FI,rDefaultA_IPL_1,corrected,-0.131142113,0.052656426,0.071641396,-1.946264277,0.067381452,281
UNIBA1_FI,rDefaultA_pCunPCC_1,standard,-0.056319586,0.382316822,0.388138906,-0.875032917,0.06436282,281
UNIBA1_FI,rDefaultA_pCunPCC_1,corrected,-0.06577527,0.329849673,0.338307357,-0.976172267,0.067380802,281
UNIBA1_FI,rDefaultA_PFCd_1,standard,-0.100591156,0.119229451,0.137837515,-1.562868169,0.064363174,281
UNIBA1_FI,rDefaultA_PFCd_1,corrected,-0.106091712,0.116538277,0.136318986,-1.574501293,0.067381153,281
UNIBA1_FI,rDefaultA_PFCm_1,standard,-0.258034001,7.86E-05,0.001183747,-4.008855243,0.064366006,281
UNIBA1_FI,rDefaultA_PFCm_1,corrected,-0.259611378,0.000145879,0.001620872,-3.852717823,0.067383959,281
UNIBA1_FI,rDefaultB_PFCd_1,standard,-0.169096205,0.009090907,0.018939388,-2.627181563,0.064364111,281
UNIBA1_FI,rDefaultB_PFCd_1,corrected,-0.178026189,0.00871999,0.018357873,-2.642036702,0.067382179,281
UNIBA1_FI,rDefaultB_PFCv_1,standard,-0.326846154,7.04E-07,4.69E-05,-5.077653297,0.06436953,281
UNIBA1_FI,rDefaultB_PFCv_1,corrected,-0.300657773,1.19E-05,0.000397533,-4.461786414,0.067385066,281
UNIBA1_FI,rDefaultB_PFCv_2,standard,-0.218461157,0.000789568,0.003726318,-3.394094768,0.064365073,281
UNIBA1_FI,rDefaultB_PFCv_2,corrected,-0.205523028,0.002514388,0.007890024,-3.050085866,0.067382702,281
UNIBA1_FI,rDefaultC_PHC_1,standard,-0.178170247,0.006019055,0.014162482,-2.768154593,0.064364269,281
UNIBA1_FI,rDefaultC_PHC_1,corrected,-0.173921483,0.010374028,0.021307818,-2.581122686,0.067382106,281
UNIBA1_FI,rDefaultC_Rsp_1,standard,-0.109434486,0.090207947,0.110684598,-1.700263022,0.064363269,281
UNIBA1_FI,rDefaultC_Rsp_1,corrected,-0.09465642,0.161227965,0.177173588,-1.404793164,0.067381037,281
UNIBA1_FI,rDorsAttnA_ParOcc_1,standard,-0.146362913,0.023734158,0.0382809,-2.273996117,0.064363748,281
UNIBA1_FI,rDorsAttnA_ParOcc_1,corrected,-0.121165999,0.073256051,0.093319811,-1.798213363,0.067381325,281
UNIBA1_FI,rDorsAttnA_SPL_1,standard,-0.165732727,0.01054737,0.021307818,-2.574926803,0.064364054,281
UNIBA1_FI,rDorsAttnA_SPL_1,corrected,-0.160040214,0.018239263,0.032003363,-2.375122631,0.067381874,281
UNIBA1_FI,rDorsAttnA_TempOcc_1,standard,-0.170415556,0.008570769,0.018357873,-2.64767889,0.064364133,281
UNIBA1_FI,rDorsAttnA_TempOcc_1,corrected,-0.14119035,0.037064814,0.054011025,-2.095384679,0.067381589,281
UNIBA1_FI,rDorsAttnB_FEF_1,standard,-0.120567402,0.062093551,0.08116804,-1.873229264,0.064363399,281
UNIBA1_FI,rDorsAttnB_FEF_1,corrected,-0.106087496,0.116552733,0.136318986,-1.574438727,0.067381153,281
UNIBA1_FI,rDorsAttnB_PostC_1,standard,-0.196195032,0.002525611,0.007890024,-3.048181873,0.064364608,281
UNIBA1_FI,rDorsAttnB_PostC_1,corrected,-0.183711672,0.006820271,0.015500615,-2.72640922,0.067382281,281
UNIBA1_FI,rDorsAttnB_PostC_2,standard,-0.0774591,0.22982449,0.244494138,-1.203473169,0.064362964,281
UNIBA1_FI,rDorsAttnB_PostC_2,corrected,-0.071708593,0.28817266,0.298624518,-1.064228195,0.067380843,281
UNIBA1_FI,rLimbicA_TempPole_1,standard,-0.174043654,0.007275557,0.015990234,-2.704044559,0.064364196,281
UNIBA1_FI,rLimbicA_TempPole_1,corrected,-0.160521016,0.017896923,0.03195879,-2.382257827,0.067381882,281
UNIBA1_FI,rLimbicB_OFC_1,standard,-0.221905146,0.000653824,0.003269118,-3.447597853,0.064365148,281
UNIBA1_FI,rLimbicB_OFC_1,corrected,-0.209848186,0.002041721,0.007040419,-3.114269734,0.067382791,281
UNIBA1_FI,rSalVentAttnA_FrMed_1,standard,-0.229943214,0.000417151,0.002607191,-3.572470012,0.064365331,281
UNIBA1_FI,rSalVentAttnA_FrMed_1,corrected,-0.220214306,0.001222435,0.004701672,-3.268098143,0.067383015,281
UNIBA1_FI,rSalVentAttnA_Ins_1,standard,-0.302337421,4.17E-06,0.000208306,-4.696866033,0.064370033,281
UNIBA1_FI,rSalVentAttnA_Ins_1,corrected,-0.291722317,2.11E-05,0.000602305,-4.329199783,0.067384813,281
UNIBA1_FI,rSalVentAttnA_ParMed_1,standard,-0.154513376,0.017029393,0.030962534,-2.400622768,0.064363872,281
UNIBA1_FI,rSalVentAttnA_ParMed_1,corrected,-0.117982471,0.081082873,0.102636548,-1.750967906,0.067381287,281
UNIBA1_FI,rSalVentAttnA_ParOper_1,standard,-0.245372156,0.000169937,0.001699365,-3.812156928,0.064365702,281
UNIBA1_FI,rSalVentAttnA_ParOper_1,corrected,-0.244690339,0.000337125,0.002247497,-3.631305072,0.067383581,281
UNIBA1_FI,rSalVentAttnB_IPL_1,standard,-0.087532471,0.174946029,0.18864825,-1.35998019,0.064363049,281
UNIBA1_FI,rSalVentAttnB_IPL_1,corrected,-0.072901263,0.280246093,0.291923014,-1.081928478,0.067380852,281
UNIBA1_FI,rSalVentAttnB_PFCl_1,standard,-0.134922388,0.036970203,0.054011025,-2.096253473,0.064363585,281
UNIBA1_FI,rSalVentAttnB_PFCl_1,corrected,-0.128644497,0.057292542,0.076902741,-1.909198396,0.067381419,281
UNIBA1_FI,rSalVentAttnB_PFCmp_1,standard,-0.240735679,0.000223666,0.00178122,-3.740130829,0.064365577,281
UNIBA1_FI,rSalVentAttnB_PFCmp_1,corrected,-0.239399967,0.000449429,0.002673824,-3.552800574,0.067383452,281
UNIBA1_FI,rSomMotA_1,standard,-0.180686441,0.005352887,0.013382217,-2.807245623,0.064364315,281
UNIBA1_FI,rSomMotA_1,corrected,-0.185100213,0.0064172,0.01492372,-2.747015085,0.067382307,281
UNIBA1_FI,rSomMotA_2,standard,-0.130787823,0.043109463,0.061584947,-2.032017572,0.06436353,281
UNIBA1_FI,rSomMotA_2,corrected,-0.111435676,0.099324078,0.12108143,-1.653809338,0.067381211,281
UNIBA1_FI,rSomMotA_3,standard,-0.152639632,0.018401934,0.032003363,-2.371512091,0.064363843,281
UNIBA1_FI,rSomMotA_3,corrected,-0.158098578,0.019681089,0.033357778,-2.346308308,0.067381843,281
UNIBA1_FI,rSomMotA_4,standard,-0.16289913,0.011932729,0.023629166,-2.530904131,0.064364007,281
UNIBA1_FI,rSomMotA_4,corrected,-0.127399771,0.059727603,0.078588951,-1.890725993,0.067381403,281
UNIBA1_FI,rSomMotB_Aud_1,standard,-0.195585156,0.002603708,0.007890024,-3.038707133,0.064364596,281
UNIBA1_FI,rSomMotB_Aud_1,corrected,-0.191903996,0.004736761,0.0119918,-2.847982555,0.067382434,281
UNIBA1_FI,rSomMotB_Cent_1,standard,-0.194373358,0.00276551,0.008133852,-3.019881143,0.064364572,281
UNIBA1_FI,rSomMotB_Cent_1,corrected,-0.224692377,0.000973581,0.00404305,-3.334550294,0.067383112,281
UNIBA1_FI,rSomMotB_S2_1,standard,-0.219719123,0.000737194,0.003596067,-3.413637664,0.064365098,281
UNIBA1_FI,rSomMotB_S2_1,corrected,-0.225930619,0.000913608,0.003972209,-3.35292514,0.067383138,281
UNIBA1_FI,rSomMotB_S2_2,standard,-0.263353729,5.63E-05,0.001051361,-4.091494927,0.064366138,281
UNIBA1_FI,rSomMotB_S2_2,corrected,-0.271308863,7.36E-05,0.001183747,-4.026295133,0.067384246,281
UNIBA1_FI,rTempPar_1,standard,-0.156973633,0.015364789,0.028453312,-2.438845474,0.064363911,281
UNIBA1_FI,rTempPar_1,corrected,-0.15378779,0.023244674,0.037796218,-2.282335069,0.067381776,281
UNIBA1_FI,rTempPar_2,standard,-0.184285493,0.004516055,0.011596382,-2.863159594,0.06436438,281
UNIBA1_FI,rTempPar_2,corrected,-0.186567816,0.006014718,0.014162482,-2.768794214,0.067382334,281
UNIBA1_FI,rTempPar_3,standard,-0.226658651,0.000502008,0.002788932,-3.521444217,0.064365254,281
UNIBA1_FI,rTempPar_3,corrected,-0.207732406,0.002261628,0.007295575,-3.082872284,0.067382748,281
UNIBA1_FI,rVisCent_ExStr_1,standard,-0.176427212,0.006523637,0.014996866,-2.74107513,0.064364238,281
UNIBA1_FI,rVisCent_ExStr_1,corrected,-0.167913386,0.013301983,0.025337111,-2.491961926,0.067382003,281
UNIBA1_FI,rVisCent_ExStr_2,standard,-0.1418661,0.028340483,0.044630682,-2.204132748,0.064363682,281
UNIBA1_FI,rVisCent_ExStr_2,corrected,-0.123547031,0.067817605,0.086945647,-1.833549233,0.067381355,281
UNIBA1_FI,rVisCent_ExStr_3,standard,-0.191132097,0.003244726,0.009134498,-2.969526243,0.064364508,281
UNIBA1_FI,rVisCent_ExStr_3,corrected,-0.178172032,0.008665846,0.018357873,-2.64420102,0.067382181,281
UNIBA1_FI,rVisPeri_ExStrInf_1,standard,-0.160686889,0.013124731,0.025239867,-2.496534761,0.06436397,281
UNIBA1_FI,rVisPeri_ExStrInf_1,corrected,-0.161435944,0.017261081,0.031101047,-2.39583555,0.067381897,281
UNIBA1_FI,rVisPeri_ExStrSup_1,standard,-0.205523161,0.00157051,0.005816702,-3.19309887,0.064364797,281
UNIBA1_FI,rVisPeri_ExStrSup_1,corrected,-0.171836108,0.011317527,0.022635055,-2.550175571,0.06738207,281
UNIBA1_FI,rVisPeri_StriCal_1,standard,-0.265911599,4.79E-05,0.001051361,-4.131229899,0.064366207,281
UNIBA1_FI,rVisPeri_StriCal_1,corrected,-0.248989692,0.0002659,0.001947321,-3.695104121,0.067383674,281
