Dataset,ROI,Analysis,Cohens_d,p_value,pFDR,T_values,SE,N
LIBD_RS,rSomMotB_Cent_1,corrected,-0.038413718,0.497140798,0.578070696,-0.679694625,0.056516142,365
LIBD_RS,rSomMotB_S2_1,standard,-0.224270909,5.34E-05,0.00213413,-4.089564748,0.054839799,365
LIBD_RS,rSomMotB_S2_1,corrected,-0.21283992,0.000194184,0.002903758,-3.765900289,0.056517673,365
LIBD_RS,rSomMotB_S2_2,standard,-0.184123584,0.000870455,0.007253788,-3.357515272,0.054839239,365
LIBD_RS,rSomMotB_S2_2,corrected,-0.16536473,0.003655321,0.020842272,-2.925926711,0.056517044,365
LIBD_RS,rTempPar_1,standard,-0.159120278,0.003941064,0.021303047,-2.90159288,0.05483894,365
LIBD_RS,rTempPar_1,corrected,-0.159681077,0.004989703,0.026261594,-2.825364567,0.056516982,365
LIBD_RS,rTempPar_2,standard,-0.160410937,0.003661374,0.020842272,-2.925127582,0.054838954,365
LIBD_RS,rTempPar_2,corrected,-0.141566394,0.012697621,0.050790485,-2.50485547,0.056516791,365
LIBD_RS,rTempPar_3,standard,-0.065722621,0.231517652,0.321527652,-1.198482344,0.054838205,365
LIBD_RS,rTempPar_3,corrected,-0.055081186,0.330417941,0.429114208,-0.97460887,0.056516196,365
LIBD_RS,rVisCent_ExStr_1,standard,-0.119094102,0.030529011,0.091131375,-2.171722243,0.054838551,365
LIBD_RS,rVisCent_ExStr_1,corrected,-0.10571774,0.062228034,0.144716358,-1.870564767,0.056516482,365
LIBD_RS,rVisCent_ExStr_2,standard,-0.043321349,0.430055951,0.521279941,-0.789986055,0.054838119,365
LIBD_RS,rVisCent_ExStr_2,corrected,-0.023558923,0.677037707,0.743997481,-0.416853235,0.056516109,365
LIBD_RS,rVisCent_ExStr_3,standard,-0.095135175,0.08362704,0.1696712,-1.734828591,0.054838372,365
LIBD_RS,rVisCent_ExStr_3,corrected,-0.077077355,0.173492254,0.266998483,-1.363807565,0.056516298,365
LIBD_RS,rVisPeri_ExStrInf_1,standard,-0.073775519,0.179365574,0.270515016,-1.345329696,0.054838245,365
LIBD_RS,rVisPeri_ExStrInf_1,corrected,-0.069268048,0.221150238,0.311479209,-1.225630464,0.056516258,365
LIBD_RS,rVisPeri_ExStrSup_1,standard,-0.01845985,0.736595932,0.788297937,-0.336624758,0.054838064,365
LIBD_RS,rVisPeri_ExStrSup_1,corrected,0.00158313,0.977668301,0.977668301,0.028012025,0.056516086,365
LIBD_RS,rVisPeri_StriCal_1,standard,0.01705446,0.755983074,0.804237313,0.310996769,0.054838062,365
LIBD_RS,rVisPeri_StriCal_1,corrected,0.03433536,0.543886311,0.621584355,0.607532025,0.056516132,365
